,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,Jessica Chasmar,London headmaster resigns amid complaints after introducing Critical Race Theory in curriculum: report,"Robin Appleby, the headmaster of the exclusive American School in London has reportedly announced her resignation amid allegations of racist and anti-Semitic incidents at the school since she introduced Critical Race Theory (CRT) into the curriculum during th…",https://www.foxnews.com/world/london-headmaster-resigns-critical-race-theory-curriculum,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/Critical-Race-Theory-Schools-Protest.jpg,2021-11-28T22:02:03Z,The headmaster of an exclusive private school in London has reportedly announced her resignation amid allegations of racist and anti-Semitic incidents at the school since she introduced Critical Race… [+2340 chars],fox-news,Fox News
11,Edmund DeMarche,"Los Angeles Nordstrom robbed for handbags, security guard assaulted: reports","Authorities in Los Angeles responded Wednesday to a robbery at a Nordstrom location in Canoga Park that resulted in the theft of expensive purses, reports said.",https://www.foxnews.com/us/los-angeles-nordstrom-robbed-for-handbags-security-guard-assaulted-reports,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/Nordstrom.jpg,2021-11-25T06:30:30Z,"Authorities in Los Angeles responded Wednesday to a robbery at a Nordstrom location in Canoga Park that resulted in the theft of expensive purses, reports said.
The brazen robbery occurred at about … [+1496 chars]",fox-news,Fox News
12,Adam Sabes,DC area police warn residents after multiple reports of possible 'spiked drinks',The Arlington County Police Department is issuing a warning to residents after receiving multiple reports of spiked drinks in the month of October.,https://www.foxnews.com/us/arlington-county-police-warn-residents-after-multiple-reports-of-spiked-drinks,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/bar_istock.jpg,2021-11-06T01:31:15Z,"The Arlington County Police Department is issuing a warning to residents after receiving multiple reports of possible spiked drinks in the month of October.
During the month of October, the Arlingto… [+1626 chars]",fox-news,Fox News
13,Peter Aitken,FAA referred 37 'unruly' passengers to FBI for criminal review,The Federal Aviation Administration (FAA) said Thursday that it has referred dozens of passengers to the FBI for possible criminal prosecution.,https://www.foxnews.com/us/faa-referred-unruly-passengers-fbi-criminal-review,https://static.foxnews.com/foxnews.com/content/uploads/2019/12/Southwest-airlines.jpg,2021-11-04T15:51:12Z,"The Federal Aviation Administration (FAA) said Thursday that it has referred dozens of passengers to the FBI for possible criminal prosecution. 
Airlines have seen a sharp rise in violent incidents,… [+3011 chars]",fox-news,Fox News
14,Emma Colton,"Dozens of San Francisco area stores, pharmacies hit by smash-and-grab looters: 'Hurts us all'",Thieves ransacked at least two dozen San Francisco area businesses over the weekend,https://www.foxnews.com/us/2-dozen-san-francisco-area-businesses-ransacked-mobs-looting,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/GettyImages-157777285-1.jpg,2021-11-23T13:02:24Z,"Mobs of thieves ransacked at least two dozen San Francisco area businesses over the weekend, as smash and grab incidents rage in the Bay Area. 
""At least two dozen businesses were impacted,"" Oakland… [+3417 chars]",fox-news,Fox News
15,Stephen Sorace,NYC man in grinning Halloween mask attacks stranger with ax: police,The NYPD is searching for an unidentified male seen wearing a grinning Halloween mask in connection to an ax attack in Manhattan on Monday night.,https://www.foxnews.com/us/nyc-man-halloween-mask-ax-attack-police,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/nyc-halloween-mask-ax-attack-split.jpg,2021-11-03T15:00:23Z,"An ax-wielding man seen wearing a grinning Halloween mask in New York City is wanted in connection to an attack on another man in Manhattan on Monday night, authorities said.
The suspect, who has ye… [+1591 chars]",fox-news,Fox News
16,Stephen Sorace,Las Vegas woman shouting 'let's go Brandon' removed from Allegiant Air flight after causing disturbance,"Katrina Alspaugh, 51, was yelling “let’s go Brandon” when she was arrested at McCarran International Airport in Las Vegas over the weekend after refusing to wear a mask and causing a disturbance onboard her Allegiant Air flight, authorities said.",https://www.foxnews.com/us/las-vegas-woman-lets-go-brandon-allegiant-air-flight,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/Katrina-Alspaugh-mugshot.jpg,2021-11-24T15:12:52Z,"A Las Vegas woman yelling ""lets go Brandon"" was arrested at McCarran International Airport over the weekend after refusing to wear a mask and causing a disturbance onboard her Allegiant Air flight, a… [+1749 chars]",fox-news,Fox News
17,Emma Colton,3 flash mobs target high-end San Francisco area stores in 3 days span,Three flash mobs targeted high-end retail stores in the San Francisco area from Friday night to Sunday evening,https://www.foxnews.com/us/3-flash-mobs-target-francisco-area-stores-weekend,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/Southland-Mall.png,2021-11-22T15:08:57Z,"There were three flash mobs
 that targeted high-end retail stores from Friday evening to Sunday evening in the San Francisco
 area. 
""A large mob robbed Sams Jewelers inside Southland Mall, Haywar… [+3504 chars]",fox-news,Fox News
18,Adam Sabes,Loudoun County Public Schools superintendent announces 'independent review' of sexual assault handling,The superintendent of the Loudoun County Public Schools announced he is launching an “independent review” into the school district's handling of recent sexual misconduct allegations at Stone Bridge and Broad Run high schools.,https://www.foxnews.com/us/loudoun-county-public-schools-superintendent-announces-independent-review-of-sexual-assault-handling,https://static.foxnews.com/foxnews.com/content/uploads/2021/10/parents-loudoun.png,2021-11-05T23:09:52Z,"The superintendent of the Loudoun County Public Schools announced he is launching an ""independent review"" into the school district's handling of recent sexual misconduct allegations at Stone Bridge a… [+5354 chars]",fox-news,Fox News
19,Stephanie Pagones,Chicago neighborhoods being overlooked for violence prevention funds for having 'too much wealth': lawmaker,"An Illinois lawmaker is highlighting shootings and other violence in parts of the Chicago known as being wealthier areas and says those neighborhoods are being overlooked or deemed ineligible for state and federal violence prevention grants for having ""too mu…",https://www.foxnews.com/us/chicago-neighborhoods-crime-shootings-violence-prevention-wealth-lawmaker,https://static.foxnews.com/foxnews.com/content/uploads/2018/10/Chicago-Shooting-1.jpg,2021-11-03T19:38:34Z,An Illinois lawmaker is highlighting shootings and other violence in parts of the Chicago known as being wealthier areas and says those neighborhoods are being overlooked or deemed ineligible for sta… [+5490 chars],fox-news,Fox News
