,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,Emily Baker,Global hackers tried to break into Tasmania Police accounts 800 times,"An internal report from Tasmania's Department of Police, Fire and Emergency Management has warned the agency is vulnerable to attack from cyber criminals without extra resourcing.",https://www.abc.net.au/news/2021-11-24/hackers-tried-to-access-tasmania-police-accounts-800-times/100644492,https://live-production.wcms.abc-cdn.net.au/00b3dea8b5af0d527aecda7756f7b744?impolicy=wcms_crop_resize&cropH=629&cropW=1124&xPos=141&yPos=87&width=862&height=485,2021-11-23T18:38:57Z,"Hackers across the globe have tried more than 800 times to break into Tasmania Police accounts, and one compromised login was found for sale on the Dark Web for less than $US20 ($27.70).
Key points:… [+3755 chars]",abc-news-au,ABC News (AU)
11,ABC News,Former England captain Michael Vaughan axed from BBC's Ashes coverage after racism allegations,"Michael Vaughan strongly denies making racist comments to a number of Asian players in 2009, and says he is ""looking forward"" to joining Fox Cricket's commentary team for this summer's Ashes series.",https://www.abc.net.au/news/2021-11-25/michael-vaughan-dumped-bbc-ashes-commentary-yorkshire-racism/100649194,https://live-production.wcms.abc-cdn.net.au/adb7f439c92dd458352f459efda0b7aa?impolicy=wcms_crop_resize&cropH=1089&cropW=1946&xPos=942&yPos=111&width=862&height=485,2021-11-25T00:39:23Z,"Former England captain Michael Vaughan will play no part in the BBC's coverage of the upcoming Ashes series after being accused of making racist comments to former Yorkshire player Azeem Rafiq.
<ul>… [+2517 chars]",abc-news-au,ABC News (AU)
12,ABC News,EPA investigation finds no evidence of deliberate oil dumping in Adelaide's Chinatown,An Environment Protection Authority investigation finds new pavers in Adelaide's Chinatown were likely stained while oil was being transported but does not discover evidence it was deliberately dumped in drains.,https://www.abc.net.au/news/2021-11-11/epa-finds-no-evidence-of-chinatown-oil-dumping/100612342,https://live-production.wcms.abc-cdn.net.au/ffdfe87f8c489ed7436b6d4312d563d6?impolicy=wcms_crop_resize&cropH=900&cropW=1598&xPos=1&yPos=0&width=862&height=485,2021-11-11T02:32:36Z,"An Environment Protection Authority (EPA) investigation has found new pavers in Adelaide's Chinatown were likely stained while oil was being transported, but has not discovered evidence it was delibe… [+1771 chars]",abc-news-au,ABC News (AU)
13,ABC News,Geelong signs former Adelaide Crows forward on two-year deal,"The Cats are looking to revive Tyson Stengle's AFL career, following his sacking from the Crows earlier this year.",https://www.abc.net.au/news/2021-11-05/afl-geelong-cats-sign-former-adelaide-crow-tyson-stengle/100599052,https://live-production.wcms.abc-cdn.net.au/9d532bf03e3151b2098a0d10d0acd6b7?impolicy=wcms_crop_resize&cropH=1688&cropW=3000&xPos=0&yPos=0&width=862&height=485,2021-11-05T06:49:02Z,"Geelong will look to revive Tyson Stengle's AFL career after signing the former Adelaide Crows forward on a two-year deal.
<ul><li>The Crows parted ways with Stengle earlier this year</li><li>Stengl… [+1483 chars]",abc-news-au,ABC News (AU)
14,ABC News,Van Morrison's COVID-19 restriction comments earn him a date with a lawsuit,The Belfast-born singer opposes restrictions to curb the spread of the COVID-19 and has released several songs criticising lockdowns.,https://www.abc.net.au/news/2021-11-09/northern-ireland-health-minister-sues-van-morrison-over-covid-re/100605406,https://live-production.wcms.abc-cdn.net.au/e165cd20acafe27138a4b4639cf43e60?impolicy=wcms_crop_resize&cropH=1258&cropW=2237&xPos=0&yPos=188&width=862&height=485,2021-11-09T01:31:21Z,"Northern Ireland's Health Minister, Robin Swann, is suing Van Morrison after the singer called him ""very dangerous"" for his handling of COVID-19 restrictions.
<ul><li>Van Morrison has been critical … [+1712 chars]",abc-news-au,ABC News (AU)
15,ABC News,Baby born on boat among hundreds of migrants rescued off Italian coast,"The rescue of nearly 250 migrants, including a newborn baby, is the second of its kind this week as Italy sees a sharp increase in migrant boats arriving in its waters.",https://www.abc.net.au/news/2021-11-29/italy-migrant-rescue-calabria/100657496,https://live-production.wcms.abc-cdn.net.au/d95982962a83a4b886dccea1ab937252?impolicy=wcms_crop_resize&cropH=900&cropW=1600&xPos=0&yPos=108&width=862&height=485,2021-11-28T20:57:15Z,"The Italian coastguard has rescued 244 migrants, including a newborn baby, from a boat drifting a few miles off the coast of the Calabria region.
<ul><li>Among 244 rescued, 41 were minors, including… [+1738 chars]",abc-news-au,ABC News (AU)
16,ABC News,Russia rejects accusations it endangered astronauts with missile test,Russia says it did conduct a weapons test targeting an old satellite but rejects US claims its actions put the lives of astronauts at risk.,https://www.abc.net.au/news/2021-11-17/russia-responds-iss-accusations/100626094,https://live-production.wcms.abc-cdn.net.au/a353b84f793edb814e1a719aea1fb047?impolicy=wcms_crop_resize&cropH=1577&cropW=2803&xPos=68&yPos=111&width=862&height=485,2021-11-16T14:22:28Z,"Russia has confirmed it conducted a weapons test targeting an old satellite, but rejected accusations from the US that it endangered astronauts aboard the International Space Station.
<ul><li>Debris… [+2348 chars]",abc-news-au,ABC News (AU)
17,Sarah Lawrence,Attacks on hospital staff trigger trial of body cameras,Physical and verbal aggression towards Bendigo healthcare workers has prompted the trial of body cameras for the hospital's security guards.,https://www.abc.net.au/news/2021-11-05/body-camera-trial-at-bendigo-health/100594410,https://live-production.wcms.abc-cdn.net.au/518670e9928b66effdafaf696ef9925e?impolicy=wcms_crop_resize&cropH=2250&cropW=4000&xPos=0&yPos=422&width=862&height=485,2021-11-05T01:25:07Z,"Bendigo's biggest hospital is to trial body cameras on its security workers, as staff find themselves dealing with increasing physical and verbal abuse from patients.
Key points:
<ul><li>Bendigo He… [+2210 chars]",abc-news-au,ABC News (AU)
18,Lucy Martin,Bikie gang member charged over Nick Martin murder and attempted killing of two others,A second man is charged in connection with the sniper-style murder of Rebels bikie boss Nick Martin in Perth last year.,https://www.abc.net.au/news/2021-11-08/man-charged-over-nick-martin-bikie-murder-kwinana-motorplex/100603758,https://live-production.wcms.abc-cdn.net.au/5ec73625fecba75c3d142ba8c8bc1fe1?impolicy=wcms_crop_resize&cropH=269&cropW=478&xPos=0&yPos=0&width=862&height=485,2021-11-08T06:38:31Z,"WA Police have charged a second man over the sniper-style murder of Rebels bikie boss Nick Martin in Perth last year.
Key points:
<ul><li>The bikie gang member is the second person charged over Nic… [+1730 chars]",abc-news-au,ABC News (AU)
19,ABC News,At least three dead and dozens missing after 21-storey building collapses in Nigeria,"A luxury 21-storey apartment block under construction in Nigeria's biggest city, Lagos, suddenly comes crashing down, trapping dozens of workers under a pile of concrete rubble.",https://www.abc.net.au/news/2021-11-02/nigeria-building-collapse-kills-three/100586796,https://live-production.wcms.abc-cdn.net.au/07fa89b7c82f3f2fc1b6864f8d6ce5f8?impolicy=wcms_crop_resize&cropH=2268&cropW=4032&xPos=0&yPos=378&width=862&height=485,2021-11-01T20:33:25Z,"A 21-storey luxury apartment building under construction in an upscale area of Nigeria's largest city, Lagos, has collapsed, killing at least three people and leaving dozens more missing.
<ul><li>Mo… [+2343 chars]",abc-news-au,ABC News (AU)
